time,SMA
2017-04-28,36.1498
2017-04-27,36.1298
2017-04-26,36.0368
2017-04-25,35.9703
2017-04-24,35.8963
2017-04-21,35.8168
2017-04-20,35.7643
2017-04-19,35.7238
2017-04-18,35.6803
2017-04-17,35.6635
2017-04-13,35.6530
2017-04-12,35.6475
2017-04-11,35.6210
2017-04-10,35.5930
2017-04-07,35.5610
2017-04-06,35.5550
2017-04-05,35.5445
2017-04-04,35.5145
2017-04-03,35.4905
2017-03-31,35.4610
2017-03-30,35.4525
2017-03-29,35.4605
2017-03-28,35.4785
2017-03-27,35.5085
2017-03-24,35.5645
2017-03-23,35.6330
2017-03-22,35.6785
2017-03-21,35.7135
2017-03-20,35.7875
2017-03-17,35.8400
2017-03-16,35.8970
2017-03-15,35.9425
2017-03-14,35.9840
2017-03-13,36.0150
2017-03-10,36.0240
2017-03-09,36.0015
2017-03-08,36.0295
2017-03-07,36.0660
2017-03-06,36.0895
2017-03-03,36.1370
2017-03-02,36.1760
2017-03-01,36.2065
2017-02-28,36.2510
2017-02-27,36.3120
2017-02-24,36.3855
2017-02-23,36.4370
2017-02-22,36.5180
2017-02-21,36.5955
2017-02-17,36.6080
2017-02-16,36.6310
2017-02-15,36.6390
2017-02-14,36.6745
2017-02-13,36.7180
2017-02-10,36.7675
2017-02-09,36.8360
2017-02-08,36.9105
2017-02-07,36.9185
2017-02-06,36.9315
2017-02-03,36.9420
2017-02-02,36.9335
2017-02-01,36.9200
2017-01-31,36.9240
2017-01-30,36.8965
2017-01-27,36.8585
2017-01-26,36.7910
2017-01-25,36.7665
2017-01-24,36.7250
2017-01-23,36.6905
2017-01-20,36.7010
2017-01-19,36.7145
2017-01-18,36.7305
2017-01-17,36.7080
2017-01-13,36.7075
2017-01-12,36.6955
2017-01-11,36.7000
2017-01-10,36.6510
2017-01-09,36.6120
2017-01-06,36.5665
2017-01-05,36.5175
2017-01-04,36.4360
2017-01-03,36.3350
2016-12-30,36.2130
2016-12-29,36.0875
2016-12-28,35.9895
2016-12-27,35.9235
2016-12-23,35.8455
2016-12-22,35.7690
2016-12-21,35.6825
2016-12-20,35.6075
2016-12-19,35.4960
2016-12-16,35.3990
2016-12-15,35.3345
2016-12-14,35.2370
2016-12-13,35.1550
2016-12-12,35.0390
2016-12-09,34.9710
2016-12-08,34.9080
2016-12-07,34.8605
2016-12-06,34.8225
2016-12-05,34.8210
2016-12-02,34.7820
2016-12-01,34.7705
2016-11-30,34.8125
2016-11-29,34.8035
2016-11-28,34.7815
2016-11-25,34.7430
2016-11-23,34.7115
2016-11-22,34.6975
2016-11-21,34.6785
2016-11-18,34.6925
2016-11-17,34.7025
2016-11-16,34.7230
2016-11-15,34.7565
2016-11-14,34.8985
2016-11-11,35.0390
2016-11-10,35.1810
2016-11-09,35.3045
2016-11-08,35.4235
2016-11-07,35.5500
2016-11-04,35.7165
2016-11-03,35.9410
2016-11-02,36.1480
2016-11-01,36.3175
2016-10-31,36.4685
2016-10-28,36.6080
2016-10-27,36.7585
2016-10-26,36.8840
2016-10-25,37.0100
2016-10-24,37.1140
2016-10-21,37.1835
2016-10-20,37.2855
2016-10-19,37.3915
2016-10-18,37.4885
2016-10-17,37.4580
2016-10-14,37.4515
2016-10-13,37.4625
2016-10-12,37.4420
2016-10-11,37.3665
2016-10-10,37.2835
2016-10-07,37.1865
2016-10-06,37.0535
2016-10-05,36.9720
2016-10-04,36.8955
2016-10-03,36.8470
2016-09-30,36.7680
2016-09-29,36.6815
2016-09-28,36.6100
2016-09-27,36.5230
2016-09-26,36.4415
2016-09-23,36.3720
2016-09-22,36.2670
2016-09-21,36.1470
2016-09-20,36.0445
2016-09-19,35.9555
2016-09-16,35.8595
2016-09-15,35.7245
2016-09-14,35.6475
2016-09-13,35.6270
2016-09-12,35.5920
2016-09-09,35.5165
2016-09-08,35.4785
2016-09-07,35.3830
2016-09-06,35.3060
2016-09-02,35.2295
2016-09-01,35.1745
2016-08-31,35.1025
2016-08-30,35.0205
2016-08-29,34.9635
2016-08-26,34.9285
2016-08-25,34.9085
2016-08-24,34.8925
2016-08-23,34.8765
2016-08-22,34.8610
2016-08-19,34.8275
2016-08-18,34.7985
2016-08-17,34.7635
2016-08-16,34.7970
2016-08-15,34.7940
2016-08-12,34.8010
2016-08-11,34.8260
2016-08-10,34.8520
2016-08-09,34.8760
2016-08-08,34.8770
2016-08-05,34.8440
2016-08-04,34.7950
2016-08-03,34.7260
2016-08-02,34.6620
2016-08-01,34.5680
2016-07-29,34.4630
2016-07-28,34.3600
2016-07-27,34.2180
2016-07-26,34.0360
2016-07-25,33.8175
2016-07-22,33.6605
2016-07-21,33.5770
2016-07-20,33.4780
2016-07-19,33.3095
2016-07-18,33.1605
2016-07-15,32.9960
2016-07-14,32.8270
2016-07-13,32.6475
2016-07-12,32.5040
2016-07-11,32.3655
2016-07-08,32.2485
2016-07-07,32.1455
2016-07-06,32.0800
2016-07-05,32.0255
2016-07-01,31.9755
2016-06-30,31.9190
2016-06-29,31.8670
2016-06-28,31.8535
2016-06-27,31.8735
2016-06-24,31.9160
2016-06-23,31.9130
2016-06-22,31.8330
2016-06-21,31.7715
2016-06-20,31.6670
2016-06-17,31.5660
2016-06-16,31.4595
2016-06-15,31.3745
2016-06-14,31.2930
2016-06-13,31.2055
2016-06-10,31.0925
2016-06-09,30.9785
2016-06-08,30.8845
2016-06-07,30.7970
2016-06-06,30.6930
2016-06-03,30.6110
2016-06-02,30.5250
2016-06-01,30.4295
2016-05-31,30.3645
2016-05-27,30.3155
2016-05-26,30.2510
2016-05-25,30.2320
2016-05-24,30.2500
2016-05-23,30.2670
2016-05-20,30.3250
2016-05-19,30.3995
2016-05-18,30.5165
2016-05-17,30.6170
2016-05-16,30.6980
2016-05-13,30.7610
2016-05-12,30.8385
2016-05-11,30.9405
2016-05-10,31.0440
2016-05-09,31.1300
2016-05-06,31.2235
2016-05-05,31.3030
2016-05-04,31.3855
2016-05-03,31.4970
2016-05-02,31.5740
2016-04-29,31.6435
2016-04-28,31.7520
2016-04-27,31.8140
2016-04-26,31.8620
2016-04-25,31.9110
2016-04-22,31.9365
2016-04-21,31.9485
2016-04-20,31.9500
2016-04-19,31.9660
2016-04-18,32.0030
2016-04-15,32.0545
2016-04-14,32.0805
2016-04-13,32.0750
2016-04-12,32.0510
2016-04-11,32.0295
2016-04-08,32.0340
2016-04-07,32.0150
2016-04-06,31.9808
2016-04-05,31.9048
2016-04-04,31.8568
2016-04-01,31.7883
2016-03-31,31.6948
2016-03-30,31.6043
2016-03-29,31.4873
2016-03-28,31.3478
2016-03-24,31.2428
2016-03-23,31.1298
2016-03-22,30.9893
2016-03-21,30.8133
2016-03-18,30.6638
2016-03-17,30.4653
2016-03-16,30.3373
2016-03-15,30.2263
2016-03-14,30.0828
2016-03-11,29.9433
2016-03-10,29.7663
2016-03-09,29.6153
2016-03-08,29.5125
2016-03-07,29.4255
2016-03-04,29.3305
2016-03-03,29.2875
2016-03-02,29.2255
2016-03-01,29.1885
2016-02-29,29.2110
2016-02-26,29.2825
2016-02-25,29.2910
2016-02-24,29.3005
2016-02-23,29.3380
2016-02-22,29.3780
2016-02-19,29.4068
2016-02-18,29.4543
2016-02-17,29.4628
2016-02-16,29.4793
2016-02-12,29.5283
2016-02-11,29.7333
2016-02-10,29.9178
2016-02-09,30.1403
2016-02-08,30.3028
2016-02-05,30.4373
2016-02-04,30.5773
2016-02-03,30.7428
2016-02-02,30.9673
2016-02-01,31.1768
2016-01-29,31.3583
2016-01-28,31.5568
2016-01-27,31.8303
2016-01-26,32.0863
2016-01-25,32.3383
2016-01-22,32.6083
2016-01-21,32.8485
2016-01-20,33.0775
2016-01-19,33.2913
2016-01-15,33.5468
2016-01-14,33.8238
2016-01-13,33.9458
2016-01-12,34.0738
2016-01-11,34.1533
2016-01-08,34.2888
2016-01-07,34.4538
2016-01-06,34.5993
2016-01-05,34.6945
2016-01-04,34.7498
2015-12-31,34.7523
2015-12-30,34.7713
2015-12-29,34.7763
2015-12-28,34.7428
2015-12-24,34.7193
2015-12-23,34.6928
2015-12-22,34.6608
2015-12-21,34.6483
2015-12-18,34.6693
2015-12-17,34.6910
2015-12-16,34.6035
2015-12-15,34.4705
2015-12-14,34.3165
2015-12-11,34.1985
2015-12-10,34.1050
2015-12-09,34.0095
2015-12-08,33.9295
2015-12-07,33.8595
2015-12-04,33.8023
2015-12-03,33.7555
2015-12-02,33.7610
2015-12-01,33.7350
2015-11-30,33.6860
2015-11-27,33.6405
2015-11-25,33.6190
2015-11-24,33.6320
2015-11-23,33.6375
2015-11-20,33.6430
2015-11-19,33.6550
2015-11-18,33.6600
2015-11-17,33.6705
2015-11-16,33.7105
2015-11-13,33.7850
2015-11-12,33.8315
2015-11-11,33.8490
2015-11-10,33.8460
2015-11-09,33.7875
2015-11-06,33.7305
2015-11-05,33.6455
2015-11-04,33.5715
2015-11-03,33.4798
