time,MACD,MACD_Hist,MACD_Signal
2018-03-13,0.9574,0.3600,0.5974
2018-03-12,0.8785,0.3030,0.5756
2018-03-09,0.7823,0.2251,0.5572
2018-03-08,0.7206,0.1770,0.5436
2018-03-07,0.6602,0.1273,0.5328
2018-03-06,0.6102,0.0851,0.5251
2018-03-05,0.5794,0.0594,0.5200
2018-03-02,0.5659,0.0495,0.5164
2018-03-01,0.5424,0.0291,0.5134
2018-02-28,0.5367,0.0251,0.5116
2018-02-27,0.5610,0.0509,0.5101
2018-02-26,0.5659,0.0589,0.5070
2018-02-23,0.5763,0.0729,0.5034
2018-02-22,0.6038,0.1048,0.4990
2018-02-21,0.5899,0.0972,0.4927
2018-02-20,0.5736,0.0869,0.4868
2018-02-19,0.5228,0.0413,0.4815
2018-02-16,0.4980,0.0190,0.4790
2018-02-15,0.4589,-0.0190,0.4778
2018-02-09,0.4245,-0.0545,0.4790
2018-02-08,0.4618,-0.0205,0.4823
2018-02-07,0.4868,0.0032,0.4835
2018-02-06,0.5178,0.0345,0.4833
2018-02-05,0.5519,0.0707,0.4813
2018-02-02,0.5836,0.1066,0.4770
2018-02-01,0.5863,0.1157,0.4705
2018-01-31,0.5660,0.1025,0.4635
2018-01-30,0.5676,0.1103,0.4573
2018-01-29,0.5752,0.1246,0.4506
2018-01-26,0.5849,0.1419,0.4430
2018-01-25,0.5902,0.1558,0.4344
2018-01-24,0.5914,0.1664,0.4250
2018-01-23,0.5926,0.1777,0.4149
2018-01-22,0.5987,0.1945,0.4042
2018-01-19,0.5958,0.2035,0.3924
2018-01-18,0.5808,0.2007,0.3800
2018-01-17,0.5690,0.2012,0.3679
2018-01-16,0.5428,0.1871,0.3557
2018-01-15,0.5232,0.1788,0.3443
2018-01-12,0.5064,0.1729,0.3335
2018-01-11,0.5064,0.1834,0.3230
2018-01-10,0.4805,0.1686,0.3119
2018-01-09,0.4730,0.1714,0.3017
2018-01-08,0.4627,0.1714,0.2913
2018-01-05,0.4434,0.1625,0.2809
2018-01-04,0.4156,0.1445,0.2711
2018-01-03,0.3897,0.1274,0.2623
2018-01-02,0.3468,0.0922,0.2546
2017-12-29,0.3007,0.0517,0.2490
2017-12-28,0.2813,0.0354,0.2459
2017-12-27,0.2626,0.0189,0.2437
2017-12-26,0.2285,-0.0141,0.2426
2017-12-25,0.2027,-0.0407,0.2434
2017-12-22,0.1935,-0.0524,0.2459
2017-12-21,0.1822,-0.0669,0.2491
2017-12-20,0.1743,-0.0788,0.2531
2017-12-19,0.1907,-0.0672,0.2579
2017-12-18,0.2196,-0.0424,0.2620
2017-12-15,0.2212,-0.0433,0.2645
2017-12-14,0.2234,-0.0438,0.2672
2017-12-13,0.2183,-0.0516,0.2698
2017-12-12,0.2039,-0.0691,0.2729
2017-12-11,0.1429,-0.1342,0.2771
2017-12-08,0.1058,-0.1795,0.2853
2017-12-07,0.0750,-0.2211,0.2962
