time,SMA
2015-12-10,89.9450
2015-12-09,90.0895
2015-12-08,90.3710
2015-12-07,90.6650
2015-12-04,91.0025
2015-12-03,91.2445
2015-12-02,91.6405
2015-12-01,92.0350
2015-11-30,92.1590
2015-11-27,92.1370
2015-11-25,92.1130
2015-11-24,92.0590
2015-11-23,91.8765
2015-11-20,91.8145
2015-11-19,91.9260
2015-11-18,91.9655
2015-11-17,91.8215
2015-11-16,91.7695
2015-11-13,91.6985
2015-11-12,91.8290
2015-11-11,91.8720
2015-11-10,91.7505
2015-11-09,91.5080
2015-11-06,91.3290
2015-11-05,91.1060
2015-11-04,90.8740
2015-11-03,90.4415
2015-11-02,89.8840
2015-10-30,89.3375
2015-10-29,88.8710
2015-10-28,88.2935
2015-10-27,87.7480
2015-10-26,87.1755
2015-10-23,86.5255
2015-10-22,85.8485
2015-10-21,85.1120
2015-10-20,84.4515
2015-10-19,83.8145
2015-10-16,83.2175
2015-10-15,82.5400
2015-10-14,81.9745
2015-10-13,81.4375
2015-10-12,80.8770
2015-10-09,80.2285
2015-10-08,79.5395
2015-10-07,78.8270
2015-10-06,78.1670
2015-10-05,77.6595
2015-10-02,77.2915
2015-10-01,77.1270
2015-09-30,77.1130
2015-09-29,77.0785
2015-09-28,77.3155
2015-09-25,77.5485
2015-09-24,77.5455
2015-09-23,77.3555
