time,SMA
2016-10-06,118.4940
2016-10-05,118.5300
2016-10-04,118.5515
2016-10-03,118.5980
2016-09-30,118.6235
2016-09-29,118.6710
2016-09-28,118.7745
2016-09-27,118.7785
2016-09-26,118.8135
2016-09-23,118.8765
2016-09-22,118.8645
2016-09-21,118.8270
2016-09-20,118.8535
2016-09-19,118.9125
2016-09-16,119.0255
2016-09-15,119.1495
2016-09-14,119.2835
2016-09-13,119.4070
2016-09-12,119.6420
2016-09-09,119.8450
2016-09-08,120.1220
2016-09-07,120.3165
2016-09-06,120.5075
2016-09-02,120.7025
2016-09-01,120.9485
2016-08-31,121.1875
2016-08-30,121.4155
2016-08-29,121.6845
2016-08-26,121.9585
2016-08-25,122.2680
2016-08-24,122.5625
2016-08-23,122.8655
2016-08-22,123.1510
2016-08-19,123.4390
2016-08-18,123.6945
2016-08-17,123.9155
2016-08-16,124.1070
2016-08-15,124.3530
2016-08-12,124.3945
2016-08-11,124.3835
2016-08-10,124.3540
2016-08-09,124.3360
2016-08-08,124.3105
2016-08-05,124.2745
2016-08-04,124.2050
2016-08-03,124.1375
2016-08-02,124.0745
2016-08-01,123.9455
2016-07-29,123.7400
2016-07-28,123.5435
2016-07-27,123.2870
2016-07-26,122.9600
2016-07-25,122.5300
2016-07-22,122.0670
2016-07-21,121.6845
2016-07-20,121.2500
2016-07-19,120.8020
2016-07-18,120.3665
2016-07-15,119.9835
2016-07-14,119.6655
2016-07-13,119.3270
2016-07-12,119.0330
2016-07-11,118.7265
2016-07-08,118.4305
2016-07-07,118.1380
2016-07-06,117.8025
2016-07-05,117.4570
2016-07-01,117.1320
2016-06-30,116.8055
2016-06-29,116.4650
2016-06-28,116.1375
2016-06-27,115.8605
2016-06-24,115.6860
2016-06-23,115.5495
2016-06-22,115.3480
2016-06-21,115.1595
2016-06-20,114.9585
2016-06-17,114.7635
2016-06-16,114.6325
2016-06-15,114.4800
2016-06-14,114.3510
2016-06-13,114.2170
2016-06-10,114.0555
2016-06-09,113.9165
2016-06-08,113.7850
2016-06-07,113.7285
2016-06-06,113.6280
2016-06-03,113.4765
2016-06-02,113.3825
2016-06-01,113.2690
2016-05-31,113.2645
2016-05-27,113.2675
2016-05-26,113.2185
2016-05-25,113.1975
2016-05-24,113.1685
2016-05-23,113.1795
2016-05-20,113.2470
2016-05-19,113.2810
2016-05-18,113.3165
2016-05-17,113.3160
2016-05-16,113.2585
2016-05-13,113.0830
2016-05-12,112.9140
2016-05-11,112.6945
2016-05-10,112.4695
2016-05-09,112.2160
2016-05-06,111.9785
2016-05-05,111.7965
2016-05-04,111.6160
2016-05-03,111.4760
2016-05-02,111.2890
2016-04-29,111.0810
2016-04-28,110.9365
2016-04-27,110.7225
2016-04-26,110.5330
2016-04-25,110.3445
2016-04-22,110.0805
2016-04-21,109.8300
2016-04-20,109.5765
2016-04-19,109.2665
2016-04-18,108.9965
2016-04-15,108.8250
2016-04-14,108.6530
2016-04-13,108.5315
2016-04-12,108.4260
2016-04-11,108.3290
2016-04-08,108.2660
2016-04-07,108.1680
2016-04-06,108.0465
2016-04-05,107.8865
2016-04-04,107.7760
2016-04-01,107.6715
2016-03-31,107.5445
2016-03-30,107.4865
2016-03-29,107.3985
2016-03-28,107.2020
2016-03-24,107.0795
2016-03-23,106.9830
2016-03-22,106.8060
2016-03-21,106.6410
2016-03-18,106.5145
2016-03-17,106.3475
2016-03-16,106.2225
2016-03-15,105.9770
2016-03-14,105.7050
2016-03-11,105.4130
2016-03-10,105.1125
2016-03-09,104.8420
2016-03-08,104.5985
2016-03-07,104.3875
2016-03-04,104.0775
2016-03-03,103.9475
2016-03-02,103.8220
2016-03-01,103.6405
2016-02-29,103.4980
2016-02-26,103.4595
2016-02-25,103.2840
2016-02-24,103.0730
2016-02-23,102.8840
2016-02-22,102.5000
2016-02-19,102.1000
2016-02-18,101.6890
2016-02-17,101.2645
2016-02-16,101.0145
2016-02-12,100.7485
2016-02-11,100.6020
2016-02-10,100.3680
2016-02-09,100.1935
2016-02-08,99.9735
2016-02-05,99.7815
2016-02-04,99.7155
2016-02-03,99.5400
2016-02-02,99.3780
2016-02-01,99.2315
2016-01-29,99.1490
2016-01-28,99.1160
2016-01-27,99.2040
2016-01-26,99.2570
2016-01-25,99.3840
2016-01-22,99.7385
2016-01-21,100.0365
2016-01-20,100.3185
2016-01-19,100.6285
2016-01-15,100.9355
2016-01-14,101.3480
2016-01-13,101.6100
2016-01-12,101.8665
2016-01-11,102.0385
2016-01-08,102.2920
2016-01-07,102.4915
2016-01-06,102.6515
2016-01-05,102.7980
2016-01-04,102.9005
2015-12-31,102.9160
2015-12-30,102.8825
2015-12-29,102.8115
2015-12-28,102.6720
2015-12-24,102.6295
2015-12-23,102.5415
2015-12-22,102.4690
2015-12-21,102.4720
2015-12-18,102.5170
2015-12-17,102.5440
2015-12-16,102.4955
2015-12-15,102.3080
2015-12-14,102.1625
2015-12-11,102.0490
2015-12-10,101.9785
2015-12-09,101.9395
2015-12-08,101.9045
2015-12-07,101.8255
2015-12-04,101.7555
2015-12-03,101.7245
2015-12-02,101.7820
2015-12-01,101.7775
2015-11-30,101.7680
2015-11-27,101.7575
2015-11-25,101.7075
2015-11-24,101.6335
2015-11-23,101.5410
2015-11-20,101.3995
2015-11-19,101.2910
2015-11-18,101.1430
2015-11-17,100.8910
2015-11-16,100.6955
2015-11-13,100.5315
2015-11-12,100.4495
2015-11-11,100.2935
2015-11-10,99.9270
2015-11-09,99.6270
2015-11-06,99.3845
2015-11-05,99.0570
2015-11-04,98.6945
2015-11-03,98.3465
2015-11-02,97.9195
2015-10-30,97.5490
2015-10-29,97.1940
2015-10-28,96.7840
2015-10-27,96.4275
2015-10-26,96.0700
2015-10-23,95.6415
2015-10-22,95.1760
2015-10-21,94.8235
2015-10-20,94.5915
2015-10-19,94.3740
2015-10-16,94.1335
2015-10-15,93.8910
2015-10-14,93.7755
2015-10-13,93.7795
2015-10-12,93.7270
2015-10-09,93.5935
2015-10-08,93.4715
2015-10-07,93.3535
2015-10-06,93.2155
2015-10-05,93.2415
2015-10-02,93.0690
2015-10-01,93.0045
2015-09-30,93.0135
2015-09-29,92.9505
2015-09-28,92.9975
2015-09-25,93.1875
2015-09-24,93.4485
2015-09-23,93.5800
